price,model_year,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed,brand,car_model
1200,2005,good,6,hybrid,270000.0,automatic,van,blue,0,2018-09-25,8,dodge,grand caravan
1700,2001,excellent,8,hybrid,160000.0,automatic,truck,white,0,2018-11-22,3,dodge,dakota
1500,2000,fair,8,hybrid,148000.0,automatic,truck,custom,1,2018-08-07,18,ford,f150
3500,2006,good,4,hybrid,136000.0,automatic,SUV,orange,0,2018-10-09,70,ford,escape
9500,2002,excellent,6,hybrid,165112.0,automatic,SUV,white,1,2018-09-16,11,jeep,wrangler
18999,2011,excellent,6,hybrid,143000.0,automatic,SUV,yellow,1,2019-03-01,55,jeep,wrangler unlimited
19400,2012,like new,8,hybrid,128000.0,automatic,SUV,black,1,2018-09-04,82,cadillac,escalade
16800,2011,excellent,8,hybrid,53035.0,automatic,truck,black,0,2018-10-03,14,ford,f150
4590,2008,excellent,4,hybrid,163923.0,automatic,sedan,grey,0,2018-12-31,33,toyota,prius
5350,2003,excellent,6,hybrid,112000.0,automatic,truck,green,1,2018-10-27,99,ford,ranger
6950,2005,excellent,8,hybrid,150000.0,automatic,truck,black,1,2019-02-18,42,chevrolet,silverado 1500
8800,2004,excellent,8,hybrid,192000.0,automatic,truck,red,1,2019-02-05,15,toyota,tundra
12000,2011,excellent,8,hybrid,150000.0,automatic,truck,red,1,2018-07-21,28,ford,f150
8500,2004,excellent,8,hybrid,191000.0,automatic,truck,black,1,2019-02-01,39,gmc,sierra 1500
27000,2017,like new,8,hybrid,86000.0,automatic,truck,grey,0,2018-09-27,78,chevrolet,silverado
5800,2011,excellent,4,hybrid,140520.0,automatic,hatchback,silver,0,2019-01-11,23,toyota,prius
6800,2014,excellent,4,hybrid,85295.0,manual,sedan,unknown,0,2019-02-14,33,hyundai,elantra
2000,1994,good,8,hybrid,178000.0,automatic,truck,blue,1,2018-11-19,17,ford,f250
5500,1999,good,6,hybrid,310000.0,automatic,truck,white,1,2019-04-12,8,toyota,tacoma
10000,2006,good,8,hybrid,225000.0,automatic,truck,grey,1,2019-01-06,103,toyota,tundra
3750,2009,like new,4,hybrid,114388.0,automatic,sedan,blue,0,2018-06-19,76,ford,fusion se
38810,2018,like new,6,hybrid,19700.0,automatic,SUV,unknown,1,2018-05-21,28,jeep,wrangler
6995,2009,like new,4,hybrid,64574.0,automatic,sedan,silver,0,2018-11-16,15,volkswagen,jetta
3800,2002,good,8,hybrid,365000.0,automatic,truck,white,0,2018-08-14,21,ford,f250
27950,2014,excellent,8,hybrid,92316.0,automatic,truck,unknown,1,2018-10-27,25,chevrolet,silverado 1500
11950,2008,excellent,6,hybrid,239690.0,automatic,truck,silver,1,2018-06-20,26,toyota,tacoma
13900,2017,excellent,6,hybrid,117576.0,automatic,SUV,unknown,1,2018-11-30,29,chevrolet,equinox
1900,2001,excellent,8,hybrid,160000.0,automatic,truck,white,0,2018-08-10,25,dodge,dakota
17950,2013,excellent,8,hybrid,163490.0,automatic,truck,white,1,2018-08-23,31,chevrolet,silverado 1500
12900,2013,excellent,8,hybrid,147195.0,automatic,sedan,white,0,2019-01-07,140,ford,econoline
22988,2018,like new,4,hybrid,3500.0,automatic,coupe,blue,0,2018-07-09,21,honda,civic
12500,2009,excellent,8,hybrid,163120.0,automatic,truck,blue,0,2018-08-10,23,gmc,sierra 1500
5200,2010,excellent,4,hybrid,160000.0,automatic,SUV,blue,1,2018-05-31,49,subaru,outback
9950,2003,excellent,8,hybrid,170555.0,automatic,truck,red,1,2019-04-02,75,chevrolet,silverado 1500
6500,1996,good,8,hybrid,145000.0,automatic,truck,custom,1,2019-01-04,88,ram,1500
4800,2005,excellent,4,hybrid,160000.0,automatic,hatchback,black,1,2018-07-12,37,subaru,forester
12950,2006,excellent,8,hybrid,170755.0,automatic,truck,unknown,1,2019-01-08,11,chevrolet,silverado 1500
5500,2009,excellent,4,hybrid,195000.0,automatic,SUV,white,1,2019-02-07,20,toyota,rav4
8000,2014,excellent,4,hybrid,72027.0,automatic,sedan,red,0,2018-12-08,49,volkswagen,jetta
4950,2006,excellent,6,hybrid,99000.0,automatic,SUV,purple,1,2019-02-04,23,chevrolet,trailblazer
4250,2003,excellent,4,hybrid,132000.0,automatic,sedan,grey,0,2018-10-21,37,honda,accord
32500,2014,like new,4,hybrid,22000.0,automatic,SUV,silver,1,2019-02-19,36,jeep,wrangler
14900,2008,good,8,hybrid,158023.0,automatic,truck,white,1,2018-09-17,12,ford,f350 sd
7500,2007,good,6,hybrid,132000.0,automatic,SUV,silver,1,2019-02-05,53,honda,pilot
7995,2013,excellent,4,hybrid,128849.0,automatic,sedan,black,0,2018-09-05,74,hyundai,sonata
9450,2012,excellent,4,hybrid,77810.0,automatic,sedan,red,0,2019-03-28,29,toyota,camry
9450,2010,excellent,4,hybrid,98974.0,manual,SUV,white,1,2019-01-04,31,toyota,rav4
7450,2015,excellent,4,hybrid,80172.0,automatic,sedan,black,0,2018-06-22,22,kia,soul
4995,2008,excellent,4,hybrid,161351.0,automatic,sedan,grey,0,2019-04-12,17,honda,civic
13998,2011,excellent,8,hybrid,161012.0,automatic,SUV,unknown,1,2018-11-07,54,chevrolet,tahoe
8498,2010,excellent,6,hybrid,151503.0,automatic,SUV,black,0,2019-01-28,56,honda,odyssey
7498,2008,excellent,6,hybrid,151632.0,automatic,SUV,white,0,2018-07-13,40,honda,pilot
7500,2003,excellent,8,hybrid,161988.0,automatic,truck,white,0,2018-05-04,12,ram,2500
32975,2014,excellent,8,hybrid,122457.0,automatic,truck,silver,1,2018-07-30,48,chevrolet,silverado 3500hd
2500,2001,good,4,hybrid,127700.0,automatic,sedan,brown,0,2019-03-27,28,toyota,camry
9498,2008,excellent,6,hybrid,108672.0,automatic,SUV,red,1,2018-07-23,26,honda,pilot
8498,2011,excellent,4,hybrid,109296.0,automatic,SUV,grey,1,2018-05-11,16,nissan,rogue
27995,2014,like new,6,hybrid,74044.0,automatic,truck,white,1,2018-10-23,53,toyota,tacoma
10995,2007,like new,8,hybrid,207189.0,automatic,SUV,white,1,2018-07-23,90,toyota,4runner
8500,1983,good,8,hybrid,93225.0,automatic,SUV,blue,1,2018-05-10,24,chevrolet,suburban
10500,2016,excellent,6,hybrid,87500.0,automatic,mini-van,unknown,0,2018-08-05,39,dodge,grand caravan
2800,2002,good,8,hybrid,247000.0,automatic,SUV,grey,1,2019-04-01,70,gmc,yukon
3000,2006,good,6,hybrid,161324.0,automatic,coupe,unknown,0,2018-06-10,17,ford,mustang
19900,2002,excellent,8,hybrid,49000.0,automatic,truck,white,1,2018-12-01,72,gmc,sierra 2500hd
5900,2011,good,4,hybrid,84735.0,automatic,sedan,grey,0,2019-02-28,10,hyundai,sonata
3000,2004,fair,6,hybrid,125902.0,automatic,SUV,silver,1,2018-11-27,19,kia,sorento
11995,2016,excellent,4,hybrid,94999.0,automatic,sedan,blue,0,2018-07-20,37,chevrolet,malibu
6200,2004,good,8,hybrid,112000.0,automatic,truck,white,0,2018-11-08,31,chevrolet,silverado 1500
5995,2010,excellent,6,hybrid,152335.0,automatic,mini-van,silver,0,2018-06-20,23,toyota,sienna
65000,2010,like new,8,hybrid,10000.0,manual,coupe,black,0,2019-03-23,34,chevrolet,camaro
5995,2012,good,4,hybrid,172390.0,automatic,sedan,blue,0,2018-12-01,36,toyota,corolla
11500,1980,excellent,8,hybrid,91875.0,automatic,coupe,unknown,0,2018-08-31,60,chevrolet,corvette
6500,2007,good,6,hybrid,75000.0,automatic,truck,black,1,2018-12-25,42,dodge,dakota
16900,2009,excellent,10,hybrid,59000.0,automatic,truck,white,1,2019-03-27,54,ford,f250 sd
4495,2007,good,8,hybrid,228000.0,automatic,truck,white,0,2018-07-25,47,gmc,sierra 1500
13995,2016,excellent,4,hybrid,50405.0,automatic,SUV,white,0,2018-10-14,31,ford,escape
5500,2012,excellent,4,hybrid,135000.0,automatic,sedan,red,0,2018-05-12,79,ford,focus
11950,2012,excellent,6,hybrid,131019.0,automatic,SUV,silver,1,2019-04-09,20,ford,explorer
6699,2007,like new,8,hybrid,200000.0,automatic,SUV,black,1,2018-09-16,15,chevrolet,tahoe
20000,2018,like new,4,hybrid,6450.0,automatic,coupe,unknown,0,2018-06-09,16,honda,civic
5795,2006,excellent,6,hybrid,156000.0,automatic,mini-van,unknown,0,2019-04-03,25,honda,odyssey
4995,2004,excellent,4,hybrid,151000.0,automatic,SUV,silver,0,2019-03-31,23,honda,crv
6295,2005,excellent,6,hybrid,168.0,automatic,mini-van,silver,0,2018-05-23,43,honda,odyssey
7500,2004,excellent,8,hybrid,112581.0,automatic,truck,white,0,2018-08-14,85,ford,f150
7498,2013,excellent,4,hybrid,78119.0,automatic,hatchback,unknown,0,2018-05-06,47,ford,focus
9000,2012,good,6,hybrid,97300.0,automatic,sedan,silver,0,2018-12-09,58,chrysler,200
12900,2006,excellent,8,hybrid,185000.0,automatic,truck,white,1,2019-03-08,17,chevrolet,silverado 2500hd
10977,2015,excellent,4,hybrid,66315.0,automatic,SUV,grey,0,2018-11-12,39,nissan,rogue
16000,2001,excellent,8,hybrid,52000.0,automatic,convertible,red,0,2019-03-27,15,chevrolet,corvette
10900,2009,excellent,8,hybrid,184000.0,automatic,wagon,white,1,2018-11-23,60,chevrolet,suburban
6200,2009,excellent,4,hybrid,153475.0,automatic,SUV,black,1,2018-09-20,19,subaru,forester
26600,2016,good,8,hybrid,31100.0,other,coupe,black,0,2019-02-23,14,ford,mustang gt coupe 2d
4700,2010,good,4,hybrid,104000.0,automatic,sedan,grey,0,2018-06-04,40,toyota,camry
9999,2006,good,8,hybrid,433120.0,automatic,truck,unknown,1,2018-05-10,16,ford,f250
11000,2007,like new,8,hybrid,160000.0,automatic,truck,white,1,2019-03-11,15,chevrolet,silverado
8200,2013,good,4,hybrid,87000.0,automatic,sedan,silver,0,2018-09-11,43,ford,fusion
2200,2003,fair,4,hybrid,130548.0,automatic,sedan,blue,0,2018-10-02,33,ford,focus
3800,2012,good,4,hybrid,130323.0,automatic,sedan,black,0,2018-08-10,9,ford,focus
3900,2005,good,4,hybrid,157540.0,automatic,sedan,green,0,2018-06-22,28,toyota,corolla
2500,2005,good,4,hybrid,311200.0,automatic,sedan,unknown,0,2018-05-06,13,toyota,camry le
1500,2000,fair,8,hybrid,243200.0,automatic,truck,unknown,1,2018-08-24,28,gmc,sierra 1500
3500,2002,good,4,hybrid,167062.0,manual,truck,unknown,1,2018-10-27,15,jeep,wrangler
9995,2010,excellent,6,hybrid,48240.0,automatic,SUV,grey,1,2019-03-08,18,ford,explorer
18995,2016,excellent,6,hybrid,40184.0,automatic,sedan,unknown,0,2018-08-12,15,nissan,maxima
10995,2007,excellent,8,hybrid,109599.0,automatic,truck,unknown,1,2019-01-05,21,chevrolet,silverado 1500
34995,2018,excellent,6,hybrid,9056.0,automatic,truck,unknown,1,2018-07-11,24,ford,f150
10995,2014,excellent,4,hybrid,31488.0,automatic,sedan,blue,0,2018-08-28,47,volkswagen,jetta
10995,2011,excellent,6,hybrid,121166.0,automatic,SUV,unknown,1,2018-10-30,59,bmw,x5
30995,2013,excellent,8,hybrid,100130.0,automatic,truck,silver,1,2019-02-16,12,ford,f150
16995,2014,excellent,6,hybrid,145102.0,automatic,truck,grey,1,2019-03-20,5,ford,f150
9995,2014,excellent,4,hybrid,74931.0,automatic,sedan,black,0,2018-08-12,27,volkswagen,passat
23995,2017,excellent,6,hybrid,69273.0,automatic,truck,unknown,1,2019-01-02,76,chevrolet,colorado
9995,2012,excellent,6,hybrid,106165.0,automatic,SUV,white,1,2018-10-25,26,chevrolet,traverse
23995,2014,excellent,8,hybrid,102537.0,automatic,truck,black,1,2019-03-03,81,chevrolet,silverado 1500
14995,2018,excellent,4,hybrid,51588.0,automatic,sedan,unknown,0,2018-05-25,100,chevrolet,malibu
13995,2016,excellent,4,hybrid,80422.0,automatic,SUV,white,1,2018-06-06,20,nissan,rogue
10995,2012,excellent,6,hybrid,161051.0,automatic,SUV,silver,1,2019-03-10,67,jeep,wrangler
16995,2011,excellent,8,hybrid,132461.0,automatic,truck,black,1,2019-01-30,14,chevrolet,silverado 1500
17995,2015,excellent,6,hybrid,137755.0,automatic,truck,black,1,2018-05-15,49,chevrolet,silverado 1500
14995,2015,excellent,6,hybrid,95997.0,automatic,sedan,black,0,2018-12-21,20,chrysler,300
21995,2014,excellent,8,hybrid,107398.0,automatic,truck,black,1,2019-02-09,55,gmc,sierra 1500
14995,2016,excellent,4,hybrid,69918.0,automatic,SUV,white,1,2018-06-28,11,subaru,forester
16995,2012,excellent,8,hybrid,122024.0,automatic,truck,blue,1,2019-04-09,26,chevrolet,silverado 1500
27995,2015,excellent,8,hybrid,118352.0,automatic,SUV,unknown,1,2018-08-03,80,chevrolet,tahoe
13995,2013,excellent,6,hybrid,118865.0,automatic,SUV,grey,1,2019-04-17,71,honda,pilot
10995,2015,excellent,6,hybrid,67863.0,automatic,mini-van,unknown,0,2018-08-06,33,dodge,grand caravan
16500,2002,excellent,8,hybrid,148000.0,automatic,truck,unknown,1,2019-02-17,62,chevrolet,silverado
15995,2013,excellent,8,hybrid,155690.0,automatic,SUV,red,1,2019-01-01,58,chevrolet,suburban
9600,2009,excellent,8,hybrid,181941.0,automatic,SUV,white,1,2018-10-28,21,ford,expedition
17995,2011,excellent,6,hybrid,104097.0,automatic,SUV,red,1,2018-09-04,46,jeep,wrangler unlimited
19995,2012,excellent,8,hybrid,33024.0,manual,coupe,unknown,0,2018-06-05,17,chevrolet,camaro
28995,2016,excellent,6,hybrid,62313.0,automatic,SUV,black,1,2019-02-20,29,jeep,wrangler unlimited
26995,2017,excellent,8,hybrid,47687.0,automatic,truck,blue,1,2018-12-21,92,ford,f150
7995,2010,excellent,4,hybrid,140035.0,automatic,sedan,grey,0,2018-08-19,17,toyota,prius
13995,2016,excellent,4,hybrid,52741.0,automatic,sedan,silver,0,2018-07-16,11,chrysler,200
6995,2012,excellent,4,hybrid,104272.0,automatic,sedan,blue,0,2018-06-22,53,ford,focus
23995,2016,excellent,6,hybrid,70805.0,automatic,truck,black,1,2019-01-31,13,chevrolet,colorado
10995,2013,excellent,6,hybrid,82610.0,automatic,mini-van,unknown,0,2018-06-02,93,chrysler,town & country
13995,2013,excellent,8,hybrid,160138.0,automatic,truck,silver,1,2018-11-13,33,chevrolet,silverado 1500
22995,2016,excellent,8,hybrid,148230.0,automatic,truck,white,1,2018-11-23,91,gmc,sierra 1500
3500,1997,excellent,6,hybrid,190000.0,automatic,convertible,white,0,2018-11-06,21,ford,mustang
6499,2008,excellent,4,hybrid,125840.0,automatic,sedan,red,0,2018-11-30,81,toyota,prius
15995,2016,excellent,4,hybrid,72451.0,automatic,convertible,silver,0,2019-01-27,73,ford,mustang
17995,2010,excellent,6,hybrid,84542.0,automatic,truck,grey,1,2018-12-09,3,toyota,tacoma
4850,2007,good,4,hybrid,17800.0,automatic,hatchback,red,0,2018-07-03,34,toyota,prius
14999,2012,excellent,6,hybrid,78000.0,automatic,SUV,black,1,2019-01-29,37,bmw,x5
22999,2012,excellent,8,hybrid,6200.0,manual,coupe,black,0,2019-02-07,45,chevrolet,camaro
800,2002,fair,4,hybrid,21000.0,automatic,sedan,unknown,0,2018-05-20,70,honda,accord
23500,2015,excellent,6,hybrid,64500.0,automatic,SUV,unknown,1,2019-04-05,35,jeep,wrangler unlimited
1850,2007,excellent,4,hybrid,93000.0,automatic,sedan,yellow,0,2019-02-17,15,ford,focus
3750,2003,excellent,4,hybrid,78300.0,automatic,wagon,grey,0,2019-02-04,32,ford,focus
11000,2011,excellent,8,hybrid,195000.0,automatic,truck,unknown,1,2018-08-17,50,ram,1500
4250,2007,excellent,6,hybrid,123.0,automatic,mini-van,blue,0,2018-10-15,80,dodge,grand caravan
19500,1993,excellent,8,hybrid,116000.0,manual,coupe,blue,0,2018-06-04,56,ford,mustang
292,2013,excellent,6,hybrid,83308.0,automatic,wagon,silver,1,2018-10-08,77,ford,explorer
237,2004,excellent,6,hybrid,133663.0,automatic,wagon,blue,1,2019-01-10,66,jeep,wrangler
14237,2011,excellent,6,hybrid,110029.0,automatic,truck,white,0,2018-08-11,80,ford,f150
6800,2002,good,6,hybrid,155000.0,automatic,SUV,yellow,1,2018-11-02,44,jeep,wrangler
16995,2013,excellent,8,hybrid,131741.0,automatic,truck,white,1,2018-06-07,125,ford,f150
3495,2008,excellent,4,hybrid,131500.0,automatic,sedan,black,0,2019-03-17,20,ford,focus
2995,2007,fair,6,hybrid,183000.0,automatic,sedan,white,0,2018-05-03,44,ford,taurus
7495,2005,excellent,8,hybrid,196000.0,automatic,truck,silver,0,2018-09-05,24,toyota,tundra
5495,2002,excellent,8,hybrid,207000.0,automatic,truck,grey,1,2019-02-19,132,chevrolet,silverado 1500
6495,2007,excellent,4,hybrid,157000.0,automatic,SUV,unknown,0,2019-01-26,7,honda,crv
3800,2007,good,6,hybrid,215000.0,automatic,SUV,white,0,2018-12-03,31,gmc,acadia
13695,2016,excellent,4,hybrid,52052.0,automatic,SUV,grey,0,2018-11-16,13,ford,escape
17295,2005,excellent,6,hybrid,179574.0,automatic,truck,blue,1,2019-01-28,78,ram,2500
8895,2013,excellent,4,hybrid,95732.0,automatic,coupe,black,0,2019-03-09,37,nissan,altima
18000,2007,good,8,hybrid,174000.0,automatic,truck,white,1,2018-05-19,24,chevrolet,silverado 2500hd
25600,2017,good,8,hybrid,42957.0,other,coupe,black,0,2018-07-06,38,ford,mustang gt coupe 2d
7995,2007,excellent,6,hybrid,128700.0,automatic,SUV,unknown,0,2018-10-25,7,honda,pilot
12900,2006,excellent,8,hybrid,185000.0,automatic,truck,white,1,2019-03-03,87,chevrolet,silverado 2500hd
28900,2011,excellent,8,hybrid,120000.0,automatic,truck,white,1,2018-09-18,85,ford,f350 sd
7995,2012,good,4,hybrid,69910.0,automatic,sedan,white,0,2018-08-07,91,kia,soul
8500,2015,like new,4,hybrid,79000.0,automatic,sedan,black,0,2019-02-25,7,nissan,sentra
6000,2010,excellent,4,hybrid,150000.0,automatic,SUV,black,0,2018-12-14,52,toyota,rav4
8995,2008,excellent,4,hybrid,90470.0,automatic,SUV,silver,0,2018-09-22,68,toyota,rav4
5995,2009,excellent,4,hybrid,145080.0,automatic,sedan,grey,0,2018-10-21,19,honda,accord
19900,2002,excellent,8,hybrid,49000.0,automatic,truck,white,1,2019-02-25,38,gmc,sierra 2500hd
5400,2009,excellent,4,hybrid,153000.0,automatic,sedan,unknown,0,2018-12-22,28,toyota,camry
6400,2008,excellent,8,hybrid,153500.0,automatic,truck,white,0,2018-08-11,96,ford,f150
9999,2006,good,8,hybrid,433120.0,automatic,truck,unknown,1,2019-01-13,2,ford,f250 sd
18435,2006,good,6,hybrid,196253.0,automatic,truck,silver,1,2019-03-16,78,ram,2500
16900,2009,excellent,10,hybrid,59000.0,automatic,truck,white,1,2018-10-28,58,ford,f250 sd
5988,2001,excellent,6,hybrid,157500.0,automatic,truck,yellow,0,2018-12-15,25,ford,ranger
10988,2013,excellent,8,hybrid,181148.0,automatic,truck,white,0,2019-03-23,71,chevrolet,silverado 1500
6295,2005,excellent,6,hybrid,133100.0,automatic,mini-van,blue,0,2018-11-23,32,honda,odyssey
3500,1995,good,6,hybrid,135000.0,automatic,convertible,black,0,2018-09-18,21,chevrolet,camaro
28900,2011,excellent,8,hybrid,120000.0,automatic,truck,white,1,2018-10-08,5,ford,f350 sd
14500,2004,excellent,8,hybrid,106000.0,automatic,truck,grey,1,2018-08-17,7,chevrolet,silverado 2500hd
12800,2013,excellent,6,hybrid,111000.0,automatic,SUV,blue,1,2018-11-12,36,jeep,grand cherokee
18500,2017,good,4,hybrid,44000.0,automatic,wagon,grey,1,2018-07-15,96,subaru,outback
15900,2013,good,6,hybrid,155434.0,automatic,truck,unknown,1,2018-09-25,64,toyota,tacoma
3400,2002,good,6,hybrid,145100.0,automatic,truck,white,0,2018-06-03,38,ford,ranger
25000,2012,excellent,6,hybrid,50700.0,automatic,SUV,unknown,0,2018-10-02,58,dodge,grand caravan
4995,2010,excellent,4,hybrid,239000.0,automatic,hatchback,red,0,2018-07-02,51,toyota,prius
3295,2003,excellent,8,hybrid,283641.0,automatic,truck,white,0,2019-04-10,53,ford,f150
5800,2004,excellent,8,hybrid,203000.0,automatic,truck,silver,1,2018-08-06,24,chevrolet,silverado
18600,2012,good,8,hybrid,96562.0,other,coupe,red,0,2018-06-29,24,ford,mustang gt coupe 2d
5490,2008,excellent,6,hybrid,155455.0,automatic,mini-van,blue,0,2018-08-02,22,chrysler,town & country
12500,2009,excellent,8,hybrid,175752.0,automatic,truck,white,1,2018-05-31,135,chevrolet,silverado 1500
6500,1997,excellent,6,hybrid,257936.0,automatic,SUV,white,0,2018-10-31,39,toyota,4runner
5000,1998,like new,4,hybrid,46000.0,automatic,sedan,unknown,0,2019-03-26,24,toyota,corolla
9997,2017,excellent,4,hybrid,66821.0,automatic,sedan,black,0,2018-05-01,16,nissan,sentra
11800,2005,good,8,hybrid,169000.0,automatic,truck,black,1,2018-10-26,8,ford,f250 sd
17000,2009,good,8,hybrid,160000.0,automatic,truck,black,1,2018-08-02,69,chevrolet,silverado
4900,2007,good,4,hybrid,86900.0,automatic,sedan,red,0,2019-03-20,20,volkswagen,jetta
2995,2003,excellent,4,hybrid,290689.0,automatic,sedan,purple,0,2019-02-19,46,toyota,camry
6995,2015,good,4,hybrid,76300.0,automatic,sedan,black,0,2019-01-22,38,ford,fusion
8997,2013,excellent,4,hybrid,75924.0,automatic,sedan,unknown,0,2018-11-15,10,honda,civic
12497,2010,excellent,8,hybrid,101291.0,automatic,truck,grey,1,2018-09-18,32,ford,f150
4995,2005,excellent,6,hybrid,170121.0,automatic,mini-van,silver,0,2018-12-19,65,toyota,sienna
5997,2009,good,6,hybrid,114936.0,automatic,sedan,blue,0,2018-06-27,22,chevrolet,impala
3200,2006,good,4,hybrid,201000.0,automatic,hatchback,unknown,0,2019-01-26,15,honda,civic
7700,2002,excellent,6,hybrid,120100.0,automatic,offroad,unknown,1,2018-12-17,6,jeep,wrangler
7500,2011,good,4,hybrid,132000.0,automatic,SUV,silver,1,2018-08-01,8,subaru,outback
9995,2013,excellent,4,hybrid,61887.0,automatic,coupe,unknown,0,2018-08-12,13,nissan,altima
2995,2002,good,4,hybrid,229026.0,automatic,sedan,unknown,0,2018-10-30,75,honda,civic
4497,2006,good,4,hybrid,103922.0,automatic,sedan,custom,0,2019-01-30,45,ford,focus
5497,2006,good,4,hybrid,147665.0,automatic,truck,white,0,2018-06-30,36,ford,ranger
16800,2012,excellent,6,hybrid,105293.0,automatic,SUV,black,1,2018-06-19,24,toyota,4runner
1950,2002,good,6,hybrid,175500.0,automatic,van,silver,1,2019-03-28,23,chrysler,town & country
2595,2005,excellent,4,hybrid,210539.0,automatic,wagon,silver,0,2018-06-24,124,ford,focus se
9750,2011,excellent,6,hybrid,29900.0,automatic,sedan,red,0,2018-09-11,5,chevrolet,impala
2450,2008,good,4,hybrid,191990.0,automatic,sedan,white,0,2018-05-09,63,chevrolet,malibu
1395,1995,fair,8,hybrid,248500.0,automatic,SUV,blue,1,2018-05-11,161,chevrolet,suburban
5995,2012,excellent,4,hybrid,117720.0,automatic,sedan,unknown,0,2018-05-28,26,nissan,altima
28900,2016,excellent,6,hybrid,68300.0,automatic,SUV,white,1,2018-10-25,72,toyota,4runner
4500,2008,good,4,hybrid,216000.0,automatic,SUV,custom,1,2018-11-22,26,toyota,rav4
15500,2011,excellent,8,hybrid,156000.0,automatic,truck,unknown,1,2018-08-27,28,ford,f150
8000,2008,good,8,hybrid,266136.0,automatic,truck,white,1,2018-07-16,25,gmc,sierra
5995,2014,excellent,4,hybrid,117350.0,automatic,sedan,silver,0,2018-07-30,32,ford,fusion se
